country_id,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
TUR,37.2921,37.15482,296.08,0.71,0.75,2024-10-12,28,N20,VIIRS,n,2.0NRT,286.02,0.92,N
TUR,37.29408,37.15311,296.82,0.71,0.75,2024-10-12,28,N20,VIIRS,n,2.0NRT,286.27,1.47,N
TUR,38.455,38.72016,295.44,0.79,0.78,2024-10-12,28,N20,VIIRS,n,2.0NRT,282.67,1.02,N
TUR,38.4595,38.71998,296.84,0.79,0.78,2024-10-12,28,N20,VIIRS,n,2.0NRT,283.58,1.25,N
TUR,39.60887,27.87903,299.65,0.42,0.45,2024-10-12,28,N20,VIIRS,n,2.0NRT,289.33,0.6,N
TUR,39.86546,26.24596,313.2,0.52,0.41,2024-10-12,28,N20,VIIRS,n,2.0NRT,292.57,2.29,N
TUR,39.94498,33.19042,295.51,0.38,0.59,2024-10-12,28,N20,VIIRS,n,2.0NRT,284.05,0.52,N
TUR,40.05103,32.64949,296.63,0.35,0.57,2024-10-12,28,N20,VIIRS,n,2.0NRT,283.86,0.54,N
TUR,40.76585,32.21411,295.47,0.32,0.55,2024-10-12,28,N20,VIIRS,n,2.0NRT,279.9,0.56,N
TUR,40.76913,29.5264,301.39,0.47,0.48,2024-10-12,28,N20,VIIRS,n,2.0NRT,288.02,1.62,N
TUR,41.01868,28.55506,301.94,0.42,0.45,2024-10-12,28,N20,VIIRS,n,2.0NRT,281.92,0.44,N
TUR,41.02268,28.55667,295.9,0.42,0.45,2024-10-12,28,N20,VIIRS,n,2.0NRT,282.82,0.51,N
TUR,41.24134,36.46168,326.93,0.5,0.66,2024-10-12,28,N20,VIIRS,n,2.0NRT,283.62,3.05,N
TUR,41.24506,36.46251,324.9,0.5,0.66,2024-10-12,28,N20,VIIRS,n,2.0NRT,285.07,3.91,N
TUR,41.25289,31.41387,296.32,0.57,0.52,2024-10-12,28,N20,VIIRS,n,2.0NRT,273.62,0.61,N
TUR,41.25742,31.4159,296.91,0.57,0.52,2024-10-12,28,N20,VIIRS,n,2.0NRT,271.05,0.61,N
TUR,36.26211,33.72788,299.58,0.51,0.66,2024-10-12,30,N20,VIIRS,n,2.0NRT,288.39,0.46,N
TUR,36.26537,33.72614,297.29,0.51,0.66,2024-10-12,30,N20,VIIRS,n,2.0NRT,287.14,0.78,N
TUR,37.02261,36.10442,303.2,0.64,0.72,2024-10-12,30,N20,VIIRS,n,2.0NRT,287.19,1.97,N
TUR,38.42865,27.21599,307.48,0.41,0.45,2024-10-12,30,N20,VIIRS,n,2.0NRT,290.99,1.02,N
TUR,38.73775,26.92893,310.19,0.39,0.44,2024-10-12,30,N20,VIIRS,n,2.0NRT,291.56,0.91,N
TUR,38.73795,26.94776,305.06,0.39,0.44,2024-10-12,30,N20,VIIRS,n,2.0NRT,293.41,0.96,N
TUR,38.73889,26.94335,303.75,0.39,0.44,2024-10-12,30,N20,VIIRS,n,2.0NRT,291.52,0.96,N
TUR,38.74186,26.94912,304.18,0.39,0.44,2024-10-12,30,N20,VIIRS,n,2.0NRT,292.26,0.96,N
TUR,38.74577,26.95053,306.9,0.39,0.44,2024-10-12,30,N20,VIIRS,n,2.0NRT,290.92,0.85,N
TUR,38.74671,26.9461,305.2,0.39,0.44,2024-10-12,30,N20,VIIRS,n,2.0NRT,289.42,0.85,N
TUR,38.74767,26.94906,320.17,0.39,0.44,2024-10-12,30,N20,VIIRS,n,2.0NRT,291.27,1.77,N
TUR,38.74967,26.95196,307.04,0.39,0.44,2024-10-12,30,N20,VIIRS,n,2.0NRT,290.13,0.85,N
TUR,39.1134,27.52398,300.2,0.41,0.45,2024-10-12,30,N20,VIIRS,n,2.0NRT,288.52,0.48,N
TUR,39.16668,27.63083,303.94,0.41,0.45,2024-10-12,30,N20,VIIRS,n,2.0NRT,289.6,0.86,N
TUR,36.4994,36.40484,338.65,0.55,0.43,2024-10-12,1011,N20,VIIRS,n,2.0NRT,303.07,3.49,D
TUR,36.88054,35.14539,335.86,0.41,0.45,2024-10-12,1011,N20,VIIRS,n,2.0NRT,301.37,5.05,D
TUR,36.89188,38.59204,333.32,0.44,0.38,2024-10-12,1011,N20,VIIRS,l,2.0NRT,307.26,1.7,D
TUR,36.93676,39.76984,346.01,0.41,0.37,2024-10-12,1011,N20,VIIRS,n,2.0NRT,308.32,8.99,D
TUR,36.94088,39.77346,335.0,0.41,0.37,2024-10-12,1011,N20,VIIRS,l,2.0NRT,308.01,6.76,D
TUR,36.97264,38.69687,349.46,0.44,0.38,2024-10-12,1011,N20,VIIRS,n,2.0NRT,308.32,5.02,D
TUR,36.97316,38.69432,336.91,0.44,0.38,2024-10-12,1011,N20,VIIRS,l,2.0NRT,308.29,7.86,D
TUR,36.97349,38.70164,349.39,0.44,0.38,2024-10-12,1011,N20,VIIRS,n,2.0NRT,307.6,3.67,D
TUR,36.97403,38.69909,351.05,0.44,0.38,2024-10-12,1011,N20,VIIRS,n,2.0NRT,309.96,7.86,D
TUR,36.97475,40.11952,335.67,0.4,0.37,2024-10-12,1011,N20,VIIRS,n,2.0NRT,307.35,5.67,D
TUR,36.97489,38.70385,335.3,0.44,0.38,2024-10-12,1011,N20,VIIRS,n,2.0NRT,307.68,3.05,D
TUR,36.97549,40.12396,330.52,0.4,0.37,2024-10-12,1011,N20,VIIRS,n,2.0NRT,304.54,3.93,D
TUR,36.97694,38.70064,338.42,0.44,0.38,2024-10-12,1011,N20,VIIRS,l,2.0NRT,308.94,3.67,D
TUR,36.99708,37.23184,335.1,0.49,0.41,2024-10-12,1011,N20,VIIRS,l,2.0NRT,308.28,6.3,D
TUR,37.05397,39.58583,341.89,0.41,0.37,2024-10-12,1011,N20,VIIRS,n,2.0NRT,309.08,2.78,D
TUR,37.06036,35.03141,339.25,0.42,0.45,2024-10-12,1011,N20,VIIRS,n,2.0NRT,302.83,3.22,D
TUR,37.10714,41.38055,332.0,0.39,0.36,2024-10-12,1011,N20,VIIRS,n,2.0NRT,301.81,1.65,D
TUR,37.1516,41.77844,338.7,0.38,0.36,2024-10-12,1011,N20,VIIRS,l,2.0NRT,312.28,4.12,D
