country_id,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,Invalid API call.
TUR,38.73752,26.9477,299.34,0.5,0.66,2024-10-13,102.0,N21,VIIRS,n,2.0NRT,289.06,1.52,N,
TUR,38.7431,26.95066,299.03,0.5,0.66,2024-10-13,102.0,N21,VIIRS,n,2.0NRT,288.08,1.52,N,
TUR,39.86452,26.24288,307.68,0.43,0.62,2024-10-13,102.0,N21,VIIRS,n,2.0NRT,288.35,1.39,N,
TUR,37.12003,41.64391,367.0,0.76,0.77,2024-10-13,905.0,N21,VIIRS,h,2.0NRT,302.31,139.01,D,
TUR,37.12156,41.64454,367.0,0.76,0.77,2024-10-13,905.0,N21,VIIRS,h,2.0NRT,304.22,67.83,D,
TUR,37.12402,41.63263,349.47,0.76,0.77,2024-10-13,905.0,N21,VIIRS,n,2.0NRT,298.5,105.65,D,
TUR,37.12558,41.6332,354.65,0.76,0.77,2024-10-13,905.0,N21,VIIRS,n,2.0NRT,298.58,330.59,D,
TUR,37.12671,41.64089,317.11,0.76,0.77,2024-10-13,905.0,N21,VIIRS,l,2.0NRT,321.48,139.01,D,
TUR,37.12936,41.64903,367.0,0.76,0.77,2024-10-13,905.0,N21,VIIRS,h,2.0NRT,301.19,139.01,D,
TUR,37.13083,41.64966,367.0,0.76,0.77,2024-10-13,905.0,N21,VIIRS,h,2.0NRT,300.09,140.34,D,
TUR,37.29031,42.43595,338.12,0.69,0.74,2024-10-13,905.0,N21,VIIRS,n,2.0NRT,301.88,7.29,D,
TUR,37.34447,41.82109,342.3,0.74,0.76,2024-10-13,905.0,N21,VIIRS,n,2.0NRT,299.46,8.69,D,
TUR,38.00673,41.00857,336.95,0.77,0.77,2024-10-13,905.0,N21,VIIRS,n,2.0NRT,300.57,8.88,D,
TUR,38.00872,41.00898,346.14,0.77,0.77,2024-10-13,905.0,N21,VIIRS,n,2.0NRT,300.71,14.25,D,
TUR,38.01342,41.00544,338.06,0.77,0.77,2024-10-13,905.0,N21,VIIRS,n,2.0NRT,299.44,8.88,D,
TUR,38.01546,41.00596,328.71,0.77,0.77,2024-10-13,905.0,N21,VIIRS,l,2.0NRT,299.29,3.64,D,
TUR,38.04552,41.0555,367.0,0.77,0.77,2024-10-13,905.0,N21,VIIRS,h,2.0NRT,300.51,26.53,D,
TUR,38.04716,41.05589,367.0,0.77,0.77,2024-10-13,905.0,N21,VIIRS,h,2.0NRT,299.69,33.65,D,
TUR,38.1779,40.85252,332.77,0.78,0.78,2024-10-13,905.0,N21,VIIRS,n,2.0NRT,301.57,8.33,D,
TUR,38.18532,40.8572,342.05,0.78,0.78,2024-10-13,905.0,N21,VIIRS,n,2.0NRT,300.98,16.31,D,
TUR,38.18771,40.8588,337.13,0.78,0.78,2024-10-13,905.0,N21,VIIRS,n,2.0NRT,300.3,8.33,D,
TUR,38.22269,40.66574,367.0,0.79,0.78,2024-10-13,905.0,N21,VIIRS,h,2.0NRT,300.28,20.17,D,
TUR,39.9794,44.21943,347.38,0.47,0.64,2024-10-13,905.0,N21,VIIRS,n,2.0NRT,295.13,11.85,D,
TUR,40.02058,44.10076,338.06,0.47,0.64,2024-10-13,905.0,N21,VIIRS,n,2.0NRT,295.0,6.91,D,
TUR,40.02113,44.10191,347.15,0.47,0.64,2024-10-13,905.0,N21,VIIRS,n,2.0NRT,294.89,6.77,D,
TUR,36.73077,36.21194,330.42,0.41,0.37,2024-10-13,1043.0,N21,VIIRS,l,2.0NRT,302.55,4.34,D,
TUR,36.81827,38.72648,335.41,0.5,0.41,2024-10-13,1043.0,N21,VIIRS,n,2.0NRT,307.13,3.22,D,
TUR,36.87916,39.10663,341.57,0.52,0.42,2024-10-13,1043.0,N21,VIIRS,n,2.0NRT,306.32,7.94,D,
TUR,37.01493,31.74135,347.87,0.41,0.37,2024-10-13,1043.0,N21,VIIRS,n,2.0NRT,300.2,4.28,D,
TUR,37.01751,31.73591,345.66,0.41,0.37,2024-10-13,1043.0,N21,VIIRS,n,2.0NRT,302.35,4.28,D,
TUR,37.0181,31.73242,337.02,0.41,0.37,2024-10-13,1043.0,N21,VIIRS,n,2.0NRT,301.64,9.27,D,
TUR,37.01828,31.74042,336.86,0.41,0.37,2024-10-13,1043.0,N21,VIIRS,n,2.0NRT,300.3,4.28,D,
TUR,37.01888,31.73693,355.49,0.41,0.37,2024-10-13,1043.0,N21,VIIRS,l,2.0NRT,302.36,13.69,D,
TUR,37.0407,34.96886,333.14,0.39,0.36,2024-10-13,1043.0,N21,VIIRS,n,2.0NRT,302.78,3.78,D,
